meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1213,9112,16,324,247,318,2023-06-30T16:05:18.010000+00:00,64.439,FALSE,16.336,28.686,19.417,,,,25
1213,9112,1,324,247,316,2023-06-30T15:56:10.457000+00:00,64.503,FALSE,16.348,28.757,19.398,,,,20
1213,9112,55,323,247,317,2023-06-30T16:05:00.885000+00:00,64.581,FALSE,16.304,28.785,19.492,,,,24
1213,9112,4,323,248,315,2023-06-30T16:05:03.447000+00:00,64.658,FALSE,16.358,28.808,19.492,,,,22
1213,9112,16,322,248,317,2023-06-30T15:56:31.222000+00:00,64.709,FALSE,16.359,28.722,19.628,,,,22
1213,9112,44,321,247,314,2023-06-30T16:05:27.197000+00:00,64.819,FALSE,16.312,28.975,19.532,,,,24
1213,9112,18,322,246,315,2023-06-30T16:04:51.604000+00:00,64.893,FALSE,16.388,28.969,19.536,,,,24
1213,9112,14,320,246,314,2023-06-30T16:04:39.885000+00:00,64.911,FALSE,16.399,28.919,19.593,,,,26
1213,9112,55,322,246,316,2023-06-30T15:56:23.066000+00:00,64.927,FALSE,16.533,28.915,19.479,,,,21
1213,9112,1,323,247,319,2023-06-30T15:38:05.273000+00:00,64.951,FALSE,16.474,28.943,19.534,,,,17
1213,9112,1,322,247,317,2023-06-30T15:32:42.107000+00:00,64.955,FALSE,16.497,28.933,19.525,,,,14
1213,9112,55,325,245,318,2023-06-30T15:45:32.593000+00:00,64.975,FALSE,16.387,28.85,19.738,,,,18
1213,9112,11,325,242,318,2023-06-30T15:44:29.219000+00:00,64.99,FALSE,16.438,28.839,19.713,,,,18
1213,9112,4,321,246,315,2023-06-30T15:56:34.066000+00:00,65.001,FALSE,16.436,29.037,19.528,,,,19
1213,9112,11,324,246,319,2023-06-30T15:32:46.935000+00:00,65.028,FALSE,16.469,28.971,19.588,,,,12
1213,9112,55,325,246,320,2023-06-30T15:38:33.975000+00:00,65.036,FALSE,16.401,29.029,19.606,,,,15
1213,9112,4,323,249,315,2023-06-30T15:33:13.169000+00:00,65.038,FALSE,16.462,29.024,19.552,,,,14
1213,9112,14,320,247,313,2023-06-30T15:39:04.162000+00:00,65.055,FALSE,16.505,29.008,19.542,,,,17
1213,9112,44,320,246,312,2023-06-30T15:59:03.969000+00:00,65.061,FALSE,16.329,29.09,19.642,,,,21
1213,9112,10,322,249,315,2023-06-30T15:45:16.109000+00:00,65.084,FALSE,16.398,29.028,19.658,,,,14
1213,9112,16,323,247,318,2023-06-30T15:39:49.380000+00:00,65.087,FALSE,16.409,28.922,19.756,,,,16
1213,9112,27,323,245,315,2023-06-30T16:04:45.635000+00:00,65.09,FALSE,16.392,28.94,19.758,,,,23
1213,9112,1,323,247,317,2023-06-30T15:14:15.204000+00:00,65.116,FALSE,16.44,29.07,19.606,,,,6
1213,9112,18,322,246,315,2023-06-30T15:45:07.156000+00:00,65.121,FALSE,16.416,29.081,19.624,,,,18
1213,9112,10,321,248,313,2023-06-30T16:05:11.947000+00:00,65.17,FALSE,16.508,29.067,19.595,,,,20
1213,9112,11,325,244,319,2023-06-30T15:21:17.603000+00:00,65.177,FALSE,16.505,29.113,19.559,,,,9
1213,9112,18,322,247,314,2023-06-30T15:33:18.497000+00:00,65.177,FALSE,16.449,29.076,19.652,,,,12
1213,9112,4,322,247,316,2023-06-30T15:19:56.386000+00:00,65.179,FALSE,16.427,29.056,19.696,,,,9
1213,9112,14,321,248,314,2023-06-30T15:44:55.672000+00:00,65.181,FALSE,16.47,29.024,19.687,,,,20
1213,9112,44,321,246,315,2023-06-30T15:40:04.255000+00:00,65.188,FALSE,16.343,29.089,19.756,,,,16
1213,9112,1,324,245,317,2023-06-30T15:02:27.701000+00:00,65.19,FALSE,16.423,29.15,19.617,,,,2
1213,9112,81,321,247,314,2023-06-30T15:45:20.546000+00:00,65.213,FALSE,16.519,29.081,19.613,,,,18
1213,9112,11,324,244,318,2023-06-30T15:38:11.726000+00:00,65.235,FALSE,16.525,28.892,19.818,,,,15
1213,9112,16,322,247,316,2023-06-30T15:44:43.375000+00:00,65.29,FALSE,16.504,29.02,19.766,,,,19
1213,9112,31,322,248,314,2023-06-30T15:44:49.203000+00:00,65.295,FALSE,16.475,29.124,19.696,,,,14
1213,9112,27,324,245,316,2023-06-30T15:45:01.359000+00:00,65.301,FALSE,16.404,29.035,19.862,,,,17
1213,9112,10,322,247,314,2023-06-30T15:36:46.930000+00:00,65.308,FALSE,16.516,29.124,19.668,,,,11
1213,9112,55,322,245,317,2023-06-30T15:14:06.642000+00:00,65.339,FALSE,16.435,29.083,19.821,,,,6
1213,9112,1,327,247,320,2023-06-30T15:23:41.351000+00:00,65.339,FALSE,16.38,29.17,19.789,,,,11
1213,9112,23,324,245,316,2023-06-30T16:01:21.748000+00:00,65.34,FALSE,16.375,29.225,19.74,,,,20
1213,9112,27,323,244,316,2023-06-30T15:33:39.574000+00:00,65.362,FALSE,16.467,29.067,19.828,,,,12
1213,9112,14,319,247,314,2023-06-30T15:33:03.653000+00:00,65.382,FALSE,16.546,29.217,19.619,,,,14
1213,9112,23,326,245,319,2023-06-30T15:39:07.475000+00:00,65.387,FALSE,16.346,29.358,19.683,,,,11
1213,9112,63,321,245,315,2023-06-30T15:39:56.599000+00:00,65.408,FALSE,16.515,29.097,19.796,,,,17
1213,9112,63,320,246,315,2023-06-30T15:44:21.547000+00:00,65.428,FALSE,16.6,29.124,19.704,,,,20
1213,9112,31,319,248,313,2023-06-30T15:36:43.321000+00:00,65.453,FALSE,16.622,29.238,19.593,,,,11
1213,9112,55,323,246,316,2023-06-30T15:33:10.387000+00:00,65.486,FALSE,16.45,29.304,19.732,,,,12
1213,9112,18,322,244,316,2023-06-30T15:38:19.804000+00:00,65.506,FALSE,16.522,29.245,19.739,,,,15
1213,9112,77,323,246,317,2023-06-30T15:45:10.828000+00:00,65.513,FALSE,16.518,29.179,19.816,,,,13
1213,9112,10,323,248,316,2023-06-30T15:23:33.288000+00:00,65.515,FALSE,16.566,29.123,19.826,,,,8
1213,9112,14,319,244,313,2023-06-30T15:56:52.394000+00:00,65.524,FALSE,16.569,29.158,19.797,,,,23
1213,9112,44,322,246,314,2023-06-30T15:33:33.606000+00:00,65.552,FALSE,16.464,29.275,19.813,,,,13
1213,9112,16,321,245,317,2023-06-30T15:14:25.485000+00:00,65.577,FALSE,16.622,29.08,19.875,,,,6
1213,9112,81,321,247,313,2023-06-30T15:33:22.215000+00:00,65.605,FALSE,16.593,29.296,19.716,,,,12
1213,9112,4,319,247,314,2023-06-30T15:13:48.330000+00:00,65.617,FALSE,16.503,29.303,19.811,,,,6
1213,9112,10,320,245,314,2023-06-30T15:56:46.769000+00:00,65.633,FALSE,16.597,29.236,19.8,,,,17
1213,9112,14,318,246,313,2023-06-30T15:13:44.861000+00:00,65.655,FALSE,16.571,29.267,19.817,,,,6
1213,9112,16,323,245,317,2023-06-30T15:34:20.464000+00:00,65.66,FALSE,16.462,29.266,19.932,,,,13
1213,9112,44,320,246,314,2023-06-30T15:14:00.564000+00:00,65.673,FALSE,16.464,29.338,19.871,,,,6
1213,9112,16,320,245,316,2023-06-30T15:19:22.621000+00:00,65.673,FALSE,16.588,29.287,19.798,,,,9
1213,9112,23,324,245,316,2023-06-30T15:22:29.867000+00:00,65.673,FALSE,16.441,29.424,19.808,,,,8
1213,9112,81,320,245,314,2023-06-30T15:38:15.195000+00:00,65.678,FALSE,16.531,29.405,19.742,,,,15
1213,9112,77,319,245,314,2023-06-30T15:37:33.008000+00:00,65.68,FALSE,16.712,29.232,19.736,,,,10
1213,9112,81,319,247,313,2023-06-30T15:17:59.700000+00:00,65.683,FALSE,16.62,29.286,19.777,,,,6
1213,9112,63,322,246,316,2023-06-30T15:23:21.195000+00:00,65.686,FALSE,16.544,29.222,19.92,,,,11
1213,9112,63,321,245,315,2023-06-30T15:33:27.153000+00:00,65.691,FALSE,16.57,29.323,19.798,,,,14
1213,9112,10,320,244,315,2023-06-30T15:16:15.390000+00:00,65.702,FALSE,16.555,29.27,19.877,,,,5
1213,9112,18,320,245,314,2023-06-30T15:23:14.539000+00:00,65.71,FALSE,16.628,29.38,19.702,,,,9
1213,9112,31,320,247,315,2023-06-30T15:22:49.008000+00:00,65.729,FALSE,16.681,29.296,19.752,,,,8
1213,9112,4,320,246,315,2023-06-30T15:23:07.382000+00:00,65.729,FALSE,16.637,29.262,19.83,,,,11
1213,9112,27,323,244,318,2023-06-30T15:22:39.899000+00:00,65.74,FALSE,16.481,29.238,20.021,,,,9
1213,9112,44,318,244,314,2023-06-30T15:16:56.623000+00:00,65.753,FALSE,16.533,29.448,19.772,,,,8
1213,9112,77,323,244,317,2023-06-30T15:23:29.241000+00:00,65.763,FALSE,16.6,29.336,19.827,,,,7
1213,9112,14,319,244,314,2023-06-30T15:19:53.292000+00:00,65.775,FALSE,16.589,29.3,19.886,,,,9
1213,9112,22,318,245,313,2023-06-30T15:16:03.046000+00:00,65.784,FALSE,16.6,29.332,19.852,,,,6
1213,9112,20,319,242,315,2023-06-30T15:17:45.591000+00:00,65.793,FALSE,16.725,29.227,19.841,,,,6
1213,9112,18,319,246,313,2023-06-30T15:18:05.278000+00:00,65.798,FALSE,16.606,29.595,19.597,,,,6
1213,9112,55,321,242,315,2023-06-30T15:19:13.918000+00:00,65.815,FALSE,16.51,29.341,19.964,,,,9
1213,9112,24,323,245,316,2023-06-30T15:23:38.007000+00:00,65.818,FALSE,16.687,29.239,19.892,,,,8
1213,9112,23,325,243,316,2023-06-30T15:55:32.895000+00:00,65.823,FALSE,16.539,29.443,19.841,,,,17
1213,9112,63,318,244,315,2023-06-30T15:16:44.186000+00:00,65.831,FALSE,16.518,29.307,20.006,,,,8
1213,9112,81,319,246,313,2023-06-30T15:22:58.992000+00:00,65.838,FALSE,16.603,29.341,19.894,,,,9
1213,9112,18,318,242,312,2023-06-30T15:56:41.144000+00:00,65.857,FALSE,16.584,29.418,19.855,,,,21
1213,9112,22,320,244,314,2023-06-30T15:23:18.101000+00:00,65.863,FALSE,16.634,29.329,19.9,,,,9
1213,9112,81,318,245,312,2023-06-30T15:02:20.029000+00:00,65.893,FALSE,16.595,29.42,19.878,,,,2
1213,9112,27,321,241,315,2023-06-30T15:56:58.800000+00:00,65.903,FALSE,16.444,29.417,20.042,,,,20
1213,9112,11,323,243,317,2023-06-30T15:02:12.529000+00:00,65.91,FALSE,16.618,29.424,19.868,,,,2
1213,9112,11,325,242,318,2023-06-30T15:14:35.516000+00:00,65.926,FALSE,16.599,29.369,19.958,,,,6
1213,9112,4,321,243,314,2023-06-30T15:02:30.842000+00:00,65.946,FALSE,16.583,29.4,19.963,,,,2
1213,9282,1,323,249,319,2023-07-01T10:43:08.126000+00:00,64.44,FALSE,16.294,28.686,19.46,,,,22
1213,9282,1,324,248,319,2023-07-01T10:37:21.677000+00:00,64.613,FALSE,16.342,28.787,19.484,,,,19
1213,9282,11,324,245,320,2023-07-01T10:43:18.564000+00:00,64.933,FALSE,16.396,28.976,19.561,,,,22
1213,9282,4,315,248,314,2023-07-01T10:37:43.208000+00:00,65.01,FALSE,16.532,28.921,19.557,,,,19
1213,9282,11,324,248,322,2023-07-01T10:37:26.068000+00:00,65.08,FALSE,16.431,28.826,19.823,,,,19
1213,9282,27,318,247,316,2023-07-01T10:43:00.720000+00:00,65.084,FALSE,16.422,28.909,19.753,,,,22
1213,9282,55,321,245,318,2023-07-01T10:43:14.251000+00:00,65.136,FALSE,16.418,29.016,19.702,,,,17
1213,9282,55,320,247,318,2023-07-01T10:37:53.380000+00:00,65.17,FALSE,16.534,28.958,19.678,,,,14
1213,9282,16,320,247,318,2023-07-01T10:43:26.939000+00:00,65.245,FALSE,16.538,28.933,19.774,,,,22
1213,9282,14,314,247,312,2023-07-01T10:42:40.252000+00:00,65.258,FALSE,16.621,28.992,19.645,,,,23
1213,9282,16,317,247,316,2023-07-01T10:40:27.535000+00:00,65.28,FALSE,16.532,28.907,19.841,,,,20
1213,9282,18,318,245,315,2023-07-01T10:42:49.642000+00:00,65.347,FALSE,16.582,29.042,19.723,,,,23
1213,9282,31,319,248,315,2023-07-01T10:42:45.064000+00:00,65.366,FALSE,16.466,29.153,19.747,,,,23
1213,9282,1,321,246,318,2023-07-01T10:28:31.839000+00:00,65.371,FALSE,16.548,29.053,19.77,,,,16
1213,9282,55,321,245,321,2023-07-01T10:27:01.262000+00:00,65.434,FALSE,16.521,29.021,19.892,,,,11
1213,9282,27,319,245,316,2023-07-01T10:38:35.411000+00:00,65.47,FALSE,16.517,29.077,19.876,,,,19
1213,9282,31,318,247,316,2023-07-01T10:25:37.545000+00:00,65.604,FALSE,16.556,29.219,19.829,,,,15
1213,9282,1,323,247,318,2023-07-01T10:20:24.204000+00:00,65.624,FALSE,16.445,29.157,20.022,,,,11
1213,9282,14,314,245,312,2023-07-01T10:38:14.489000+00:00,65.636,FALSE,16.719,29.166,19.751,,,,20
1213,9282,16,319,245,316,2023-07-01T10:28:15.746000+00:00,65.673,FALSE,16.558,29.101,20.014,,,,17
1213,9282,4,316,246,314,2023-07-01T10:28:18.605000+00:00,65.699,FALSE,16.725,29.155,19.819,,,,16
1213,9282,20,317,242,314,2023-07-01T10:25:32.201000+00:00,65.73,FALSE,16.618,29.116,19.996,,,,14
1213,9282,14,314,245,313,2023-07-01T10:28:26.402000+00:00,65.759,FALSE,16.751,29.201,19.807,,,,17
1213,9282,4,315,246,313,2023-07-01T10:42:15.424000+00:00,65.822,FALSE,16.532,29.104,20.186,,,,22
1213,9282,11,322,245,317,2023-07-01T10:24:00.889000+00:00,65.836,FALSE,16.658,29.248,19.93,,,,13
1213,9282,55,319,242,315,2023-07-01T10:22:10.266000+00:00,65.88,FALSE,16.54,29.264,20.076,,,,8
1213,9282,20,317,244,316,2023-07-01T10:43:34.439000+00:00,65.912,FALSE,16.668,29.343,19.901,,,,22
1213,9282,18,316,242,314,2023-07-01T10:28:34.980000+00:00,65.914,FALSE,16.706,29.218,19.99,,,,17
1213,9282,14,314,243,311,2023-07-01T10:23:56.686000+00:00,65.922,FALSE,16.683,29.387,19.852,,,,14
1213,9282,20,318,242,316,2023-07-01T10:28:54.480000+00:00,65.982,FALSE,16.69,29.323,19.969,,,,16
1213,9282,14,316,246,313,2023-07-01T10:21:12.579000+00:00,65.985,FALSE,16.707,29.276,20.002,,,,12
1213,9282,31,317,244,316,2023-07-01T10:37:32.193000+00:00,66.005,FALSE,16.608,29.485,19.912,,,,20
1213,9282,4,318,247,315,2023-07-01T10:20:33.673000+00:00,66.009,FALSE,16.586,29.326,20.097,,,,11
1213,9282,27,324,243,320,2023-07-01T10:28:36.074000+00:00,66.091,FALSE,16.628,29.467,19.996,,,,16
1213,9282,18,318,245,314,2023-07-01T10:21:18.454000+00:00,66.104,FALSE,16.687,29.265,20.152,,,,12
1213,9282,18,316,242,313,2023-07-01T10:24:11.483000+00:00,66.107,FALSE,16.656,29.415,20.036,,,,14
1213,9282,31,320,246,315,2023-07-01T10:20:38.392000+00:00,66.144,FALSE,16.642,29.427,20.075,,,,12
1213,9282,27,315,243,313,2023-07-01T10:23:38.077000+00:00,66.152,FALSE,16.7,29.358,20.094,,,,13
1213,9282,23,323,239,319,2023-07-01T10:24:23.545000+00:00,66.152,FALSE,16.525,29.421,20.206,,,,14
1213,9282,20,320,243,314,2023-07-01T10:20:29.579000+00:00,66.154,FALSE,16.625,29.203,20.326,,,,11
1213,9282,11,323,244,318,2023-07-01T10:20:59.391000+00:00,66.169,FALSE,16.654,29.307,20.208,,,,11
1213,9282,22,315,239,312,2023-07-01T10:24:19.342000+00:00,66.185,FALSE,16.608,29.523,20.054,,,,14
1213,9282,55,320,247,317,2023-07-01T10:11:33.804000+00:00,66.187,FALSE,16.549,29.343,20.295,,,,4
1213,9282,1,321,246,317,2023-07-01T10:10:47.227000+00:00,66.236,FALSE,16.572,29.236,20.428,,,,8
1213,9282,31,317,245,315,2023-07-01T10:28:40.996000+00:00,66.248,FALSE,16.826,29.419,20.003,,,,17
1213,9282,20,314,241,314,2023-07-01T10:38:55.473000+00:00,66.317,FALSE,16.805,29.35,20.162,,,,19
1213,9282,16,322,242,318,2023-07-01T10:22:12.797000+00:00,66.337,FALSE,16.652,29.452,20.233,,,,13
1213,9282,10,319,246,315,2023-07-01T10:28:49.511000+00:00,66.36,FALSE,16.921,29.568,19.871,,,,15
1213,9282,22,318,243,315,2023-07-01T10:28:43.199000+00:00,66.369,FALSE,16.757,29.572,20.04,,,,17
1213,9282,18,315,238,313,2023-07-01T10:38:21.364000+00:00,66.42,FALSE,16.762,29.521,20.137,,,,20
1213,9282,21,315,243,312,2023-07-01T10:24:05.046000+00:00,66.423,FALSE,16.679,29.565,20.179,,,,14
1213,9282,23,324,244,318,2023-07-01T10:21:42.641000+00:00,66.43,FALSE,16.601,29.385,20.444,,,,12
1213,9282,27,317,243,314,2023-07-01T10:20:47.595000+00:00,66.436,FALSE,16.72,29.401,20.315,,,,11
1213,9282,22,316,238,312,2023-07-01T10:21:37.766000+00:00,66.478,FALSE,16.664,29.653,20.161,,,,12
1213,9282,10,317,244,313,2023-07-01T10:21:33.391000+00:00,66.508,FALSE,16.744,29.624,20.14,,,,12
1213,9282,27,316,243,315,2023-07-01T10:11:11.711000+00:00,66.548,FALSE,16.766,29.373,20.409,,,,8
1213,9282,18,317,243,316,2023-07-01T10:11:57.132000+00:00,66.569,FALSE,16.729,29.435,20.405,,,,9
1213,9282,21,315,242,312,2023-07-01T10:21:23.594000+00:00,66.593,FALSE,16.797,29.586,20.21,,,,12
1213,9282,14,316,243,314,2023-07-01T10:11:40.163000+00:00,66.611,FALSE,16.772,29.479,20.36,,,,9
1213,9282,16,320,242,316,2023-07-01T10:21:06.173000+00:00,66.619,FALSE,16.759,29.465,20.395,,,,12
1213,9282,44,318,241,316,2023-07-01T10:08:55.853000+00:00,66.624,FALSE,16.597,29.632,20.395,,,,7
1213,9282,20,317,239,315,2023-07-01T10:11:48.382000+00:00,66.629,FALSE,16.719,29.457,20.453,,,,8
1213,9282,63,315,247,313,2023-07-01T10:10:54.445000+00:00,66.653,FALSE,16.773,29.542,20.338,,,,9
1213,9282,21,314,242,311,2023-07-01T10:11:27.476000+00:00,66.704,FALSE,16.71,29.773,20.221,,,,9
1213,9282,4,315,245,313,2023-07-01T10:09:56.477000+00:00,66.723,FALSE,16.722,29.591,20.41,,,,8
1213,9282,23,328,241,324,2023-07-01T10:28:43.917000+00:00,66.75,FALSE,16.692,29.723,20.335,,,,17
1213,9282,11,325,236,321,2023-07-01T10:28:46.417000+00:00,66.779,FALSE,16.791,29.515,20.473,,,,16
1213,9282,1,322,246,317,2023-07-01T10:25:21.451000+00:00,66.793,FALSE,16.458,29.081,21.254,,,,14
1213,9282,31,316,245,315,2023-07-01T10:10:57.430000+00:00,66.84,FALSE,16.739,29.636,20.465,,,,9
1213,9282,14,317,246,314,2023-07-01T10:09:00.290000+00:00,66.853,FALSE,16.836,29.456,20.561,,,,7
1213,9282,10,315,242,313,2023-07-01T10:11:22.289000+00:00,66.873,FALSE,16.817,29.707,20.349,,,,9
1213,9282,23,319,243,317,2023-07-01T10:10:27.664000+00:00,66.892,FALSE,16.725,29.555,20.612,,,,8
1213,9282,22,309,243,304,2023-07-01T10:09:29.134000+00:00,66.896,FALSE,16.701,29.682,20.513,,,,7
1213,9282,22,316,241,313,2023-07-01T10:11:51.054000+00:00,66.918,FALSE,16.669,29.829,20.42,,,,9
1213,9282,11,320,242,318,2023-07-01T10:11:30.554000+00:00,66.924,FALSE,16.932,29.475,20.517,,,,8
1213,9282,16,323,245,320,2023-07-01T10:10:58.539000+00:00,67.061,FALSE,16.798,29.62,20.643,,,,9
1213,9282,24,319,245,316,2023-07-01T10:11:42.788000+00:00,67.062,FALSE,16.826,29.769,20.467,,,,8
1213,9282,11,323,241,320,2023-07-01T10:06:40.276000+00:00,67.085,FALSE,16.764,29.548,20.773,,,,5
1213,9282,81,315,246,314,2023-07-01T10:09:34.181000+00:00,67.106,FALSE,16.851,29.619,20.636,,,,7
1213,9282,23,320,238,313,2023-07-01T10:11:34.570000+00:00,67.138,FALSE,16.577,29.896,20.665,,,,9
1213,9282,27,315,243,315,2023-07-01T10:08:09.041000+00:00,67.188,FALSE,16.845,29.647,20.696,,,,6
1213,9282,1,320,245,318,2023-07-01T10:06:38.292000+00:00,67.214,FALSE,16.824,29.717,20.673,,,,5
1213,9282,20,316,244,314,2023-07-01T10:08:45.931000+00:00,67.219,FALSE,16.77,29.57,20.879,,,,6
1213,9282,18,317,244,314,2023-07-01T10:09:05.681000+00:00,67.23,FALSE,16.864,29.548,20.818,,,,7
1213,9282,2,321,242,318,2023-07-01T10:11:17.382000+00:00,67.242,FALSE,16.656,29.607,20.979,,,,9
1213,9282,63,316,244,315,2023-07-01T10:08:18.541000+00:00,67.266,FALSE,16.744,29.786,20.736,,,,7
1213,9282,21,324,239,318,2023-07-01T10:28:44.371000+00:00,67.27,FALSE,16.984,29.976,20.31,,,,17
1213,9282,44,309,239,307,2023-07-01T10:07:48.588000+00:00,67.282,FALSE,16.866,29.714,20.702,,,,6
1213,9282,77,316,241,314,2023-07-01T10:11:06.914000+00:00,67.291,FALSE,16.785,29.7,20.806,,,,8
1213,9282,21,314,244,312,2023-07-01T10:08:53.415000+00:00,67.296,FALSE,16.776,29.883,20.637,,,,7
1214,9122,1,326,270,326,2023-07-08T15:14:14.748000+00:00,86.72,FALSE,27.482,35.234,24.004,,,,25
1214,9122,4,317,271,320,2023-07-08T15:14:02.076000+00:00,86.961,FALSE,27.544,35.312,24.105,,,,25
1214,9122,1,324,269,322,2023-07-08T15:05:54.613000+00:00,87.084,FALSE,27.645,35.201,24.238,,,,22
1214,9122,81,317,270,319,2023-07-08T15:14:06.435000+00:00,87.092,FALSE,27.634,35.35,24.108,,,,25
1214,9122,16,324,267,325,2023-07-08T15:13:29.607000+00:00,87.136,FALSE,27.461,35.384,24.291,,,,24
1214,9122,55,324,268,326,2023-07-08T15:13:42.092000+00:00,87.148,FALSE,27.592,35.38,24.176,,,,25
1214,9122,63,319,268,322,2023-07-08T15:13:46.154000+00:00,87.155,FALSE,27.573,35.41,24.172,,,,23
1214,9122,44,319,269,322,2023-07-08T15:13:58.170000+00:00,87.211,FALSE,27.61,35.407,24.194,,,,24
1214,9122,23,323,268,325,2023-07-08T15:14:29.716000+00:00,87.53,FALSE,27.562,35.6,24.368,,,,24
1214,9122,14,319,269,327,2023-07-08T15:13:52.592000+00:00,87.659,FALSE,27.635,35.706,24.318,,,,23
1214,9122,10,323,266,322,2023-07-08T15:14:19.497000+00:00,87.689,FALSE,27.668,35.7,24.321,,,,23
1214,9122,1,305,267,303,2023-07-08T14:53:27.465000+00:00,87.702,FALSE,27.82,35.298,24.584,,,,19
1214,9122,44,318,266,321,2023-07-08T15:05:30.910000+00:00,87.717,FALSE,27.766,35.62,24.331,,,,21
1214,9122,81,316,264,318,2023-07-08T15:06:12.503000+00:00,87.756,FALSE,27.809,35.493,24.454,,,,22
1214,9122,16,324,261,323,2023-07-08T15:06:02.659000+00:00,87.76,FALSE,27.786,35.566,24.408,,,,21
1214,9122,55,324,268,325,2023-07-08T15:06:08.612000+00:00,87.832,FALSE,27.843,35.56,24.429,,,,22
1214,9122,14,318,268,325,2023-07-08T15:05:46.910000+00:00,87.841,FALSE,27.868,35.628,24.345,,,,20
1214,9122,81,299,268,300,2023-07-08T14:53:35.246000+00:00,87.845,FALSE,27.913,35.539,24.393,,,,19
1214,9122,23,320,266,326,2023-07-08T15:05:35.878000+00:00,87.911,FALSE,27.804,35.551,24.556,,,,21
1214,9122,4,300,265,299,2023-07-08T14:49:53.608000+00:00,88.042,FALSE,27.845,35.694,24.503,,,,17
1214,9122,10,321,262,320,2023-07-08T15:06:18.440000+00:00,88.047,FALSE,27.884,35.641,24.522,,,,20
1214,9122,23,305,265,308,2023-07-08T14:52:47.153000+00:00,88.067,FALSE,27.851,35.687,24.529,,,,18
1214,9122,63,318,263,320,2023-07-08T15:05:26.003000+00:00,88.184,FALSE,27.871,35.74,24.573,,,,20
1214,9122,55,308,266,304,2023-07-08T14:52:39.575000+00:00,88.265,FALSE,27.879,35.746,24.64,,,,19
1214,9122,16,303,265,306,2023-07-08T14:52:30.184000+00:00,88.361,FALSE,27.992,35.624,24.745,,,,18
1214,9122,14,303,265,308,2023-07-08T14:53:01.106000+00:00,88.368,FALSE,28.016,35.589,24.763,,,,17
1214,9122,4,316,242,315,2023-07-08T15:05:39.816000+00:00,88.414,FALSE,27.895,35.76,24.759,,,,22
1214,9122,44,303,264,301,2023-07-08T14:49:03.499000+00:00,88.545,FALSE,27.964,35.706,24.875,,,,16
1214,9122,81,301,266,298,2023-07-08T14:48:18.843000+00:00,88.567,FALSE,28.208,35.738,24.621,,,,16
1214,9122,1,304,265,301,2023-07-08T14:48:13.656000+00:00,88.57,FALSE,28.107,35.653,24.81,,,,16
1214,9122,10,302,261,299,2023-07-08T14:54:19.433000+00:00,88.751,FALSE,27.973,35.781,24.997,,,,17
1214,9122,63,303,264,303,2023-07-08T14:49:26.171000+00:00,88.782,FALSE,27.928,35.958,24.896,,,,15
1214,9122,4,302,266,300,2023-07-08T14:53:52.496000+00:00,88.783,FALSE,28.101,35.827,24.855,,,,19
1214,9122,27,303,262,300,2023-07-08T14:54:02.308000+00:00,88.896,FALSE,28.066,35.877,24.953,,,,16
1214,9122,4,304,264,301,2023-07-08T14:27:16.561000+00:00,88.917,FALSE,27.983,35.844,25.09,,,,10
1214,9122,18,303,266,307,2023-07-08T14:53:57.293000+00:00,88.935,FALSE,28.07,35.839,25.026,,,,18
1214,9122,31,308,264,304,2023-07-08T14:53:59.027000+00:00,88.956,FALSE,28.239,35.843,24.874,,,,17
1214,9122,2,306,263,308,2023-07-08T14:52:53.621000+00:00,89.031,FALSE,27.917,36.089,25.025,,,,18
1214,9122,14,304,264,307,2023-07-08T14:45:07.767000+00:00,89.052,FALSE,28.15,35.847,25.055,,,,14
1214,9122,16,307,258,305,2023-07-08T14:28:06.263000+00:00,89.143,FALSE,28.093,35.845,25.205,,,,10
1214,9122,23,305,261,307,2023-07-08T14:45:33.251000+00:00,89.152,FALSE,28.138,36.247,24.767,,,,15
1214,9122,16,306,261,306,2023-07-08T14:45:28.408000+00:00,89.247,FALSE,28.082,36.141,25.024,,,,15
1214,9122,55,307,264,306,2023-07-08T14:46:02.673000+00:00,89.396,FALSE,28.32,36.176,24.9,,,,16
1214,9122,63,303,262,302,2023-07-08T14:27:57.373000+00:00,89.412,FALSE,28.064,35.968,25.38,,,,9
1214,9122,44,305,263,305,2023-07-08T14:28:00.560000+00:00,89.415,FALSE,28.211,35.897,25.307,,,,10
1214,9122,4,303,263,304,2023-07-08T14:42:06.176000+00:00,89.427,FALSE,28.226,36.406,24.795,,,,13
1214,9122,1,305,263,302,2023-07-08T14:27:59.888000+00:00,89.428,FALSE,28.129,35.691,25.608,,,,10
1214,9122,18,303,265,308,2023-07-08T14:27:29.607000+00:00,89.448,FALSE,28.036,35.764,25.648,,,,10
1214,9122,23,304,260,305,2023-07-08T14:26:44.452000+00:00,89.466,FALSE,28.009,36.176,25.281,,,,10
1214,9122,10,301,262,301,2023-07-08T14:42:43.378000+00:00,89.471,FALSE,28.274,36.009,25.188,,,,13
1214,9122,1,304,263,302,2023-07-08T14:42:33.925000+00:00,89.505,FALSE,28.346,36.044,25.115,,,,13
1214,9122,10,305,259,301,2023-07-08T14:28:07.435000+00:00,89.533,FALSE,28.141,36.035,25.357,,,,10
