MEETING_KEY,SESSION_KEY,DRIVER_NUMBER,I1_SPEED,I2_SPEED,ST_SPEED,DATE_START_LAP,LAP_DURATION,DURATION_SECTOR_1,DURATION_SECTOR_2,DURATION_SECTOR_3,LAP_NUMBER,AIR_TEMPERATURE,HUMIDITY,PRESSURE,RAINFALL,TRACK_TEMPERATURE,WIND_DIRECTION,WIND_SPEED,LOCATION,COUNTRY_NAME,CIRCUIT_SHORT_NAME,SESSION_TYPE,SESSION_NAME,DATE_START_SESSION,DATE_END_SESSION,GMT_OFFSET,YEAR,CIRCUIT,TYPE,DIRECTION,TURNS,LENGTH_KM
1219,9161,81,313,279,296,2023-09-16T13:18:00Z,93.717,27.342,39.293,27.082,8,29.8,76,1009.7,0,34.5,189,1.7,Marina Bay,Singapore,Singapore,Qualifying,Qualifying,2023-09-16T13:00:00Z,2023-09-16T14:00:00Z,08:00:00,2023,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,19,4.94
1219,9161,23,309,279,302,2023-09-16T13:57:00Z,93.719,27.454,39.856,26.409,8,29.4,78,1010,0,33.8,174,2,Marina Bay,Singapore,Singapore,Qualifying,Qualifying,2023-09-16T13:00:00Z,2023-09-16T14:00:00Z,08:00:00,2023,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,19,4.94
1219,9161,77,307,277,297,2023-09-16T13:02:00Z,93.79,27.936,39.407,26.447,2,29.7,76,1009.5,0,34.8,181,2,Marina Bay,Singapore,Singapore,Qualifying,Qualifying,2023-09-16T13:00:00Z,2023-09-16T14:00:00Z,08:00:00,2023,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,19,4.94
1219,9161,24,308,278,297,2023-09-16T13:09:00Z,93.815,27.491,39.719,26.605,5,29.8,75,1009.5,0,34.3,184,2.4,Marina Bay,Singapore,Singapore,Qualifying,Qualifying,2023-09-16T13:00:00Z,2023-09-16T14:00:00Z,08:00:00,2023,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,19,4.94
1219,9161,18,306,277,299,2023-09-16T13:06:00Z,93.904,27.472,39.859,26.573,3,29.8,74,1009.5,0,34.8,173,1.8,Marina Bay,Singapore,Singapore,Qualifying,Qualifying,2023-09-16T13:00:00Z,2023-09-16T14:00:00Z,08:00:00,2023,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,19,4.94
1219,9161,24,309,278,299,2023-09-16T13:03:00Z,94.433,27.679,39.831,26.923,2,29.7,75,1009.5,0,35.3,175,2.5,Marina Bay,Singapore,Singapore,Qualifying,Qualifying,2023-09-16T13:00:00Z,2023-09-16T14:00:00Z,08:00:00,2023,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,19,4.94
1219,9161,2,309,279,300,2023-09-16T13:02:00Z,95.098,28.244,40.273,26.581,2,29.7,76,1009.5,0,34.8,181,2,Marina Bay,Singapore,Singapore,Qualifying,Qualifying,2023-09-16T13:00:00Z,2023-09-16T14:00:00Z,08:00:00,2023,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,19,4.94
1219,9161,16,317,282,297,2023-09-16T13:18:00Z,100.754,27.257,39.126,34.371,8,29.8,76,1009.7,0,34.5,189,1.7,Marina Bay,Singapore,Singapore,Qualifying,Qualifying,2023-09-16T13:00:00Z,2023-09-16T14:00:00Z,08:00:00,2023,Marina Bay Street Circuit *,Street circuit,Anti-clockwise,19,4.94
1220,9169,1,283,305,304,2023-09-23T07:12:00Z,88.877,30.725,40.311,17.841,11,25.6,47,1009.5,0,34.1,280,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,1,282,306,305,2023-09-23T07:04:00Z,89.012,30.825,40.316,17.871,8,25.8,47,1009.5,0,34.5,280,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,81,282,307,304,2023-09-23T07:05:00Z,89.458,31.173,40.356,17.929,10,25.8,48,1009.5,0,34.4,288,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,4,280,307,301,2023-09-23T07:05:00Z,89.493,31.025,40.421,18.047,8,25.8,48,1009.5,0,34.4,288,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,81,281,307,303,2023-09-23T07:12:00Z,89.54,30.952,40.641,17.947,13,25.6,47,1009.5,0,34.1,280,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,16,281,303,302,2023-09-23T07:12:00Z,89.542,31.24,40.363,17.939,13,25.6,47,1009.5,0,34.1,280,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,4,280,307,301,2023-09-23T07:12:00Z,89.622,30.916,40.655,18.051,11,25.6,47,1009.5,0,34.1,280,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,11,282,304,305,2023-09-23T07:13:00Z,89.65,31.152,40.528,17.97,17,25.5,48,1009.5,0,34,271,3.4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,55,281,304,302,2023-09-23T07:12:00Z,89.85,31.332,40.564,17.954,13,25.6,47,1009.5,0,34.1,280,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,1,282,306,306,2023-09-23T06:05:00Z,89.878,31.228,40.656,17.994,2,27.2,45,1009.4,0,38.1,293,2.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,44,279,303,301,2023-09-23T07:13:00Z,89.908,31.312,40.616,17.98,17,25.5,48,1009.5,0,34,271,3.4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,16,282,306,303,2023-09-23T06:52:00Z,89.94,31.43,40.461,18.049,10,25.5,48,1009.5,0,35.7,287,5.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,1,282,304,305,2023-09-23T06:41:00Z,89.964,31.264,40.689,18.011,5,25.5,49,1009.5,0,36.3,275,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,11,282,305,306,2023-09-23T06:53:00Z,89.965,31.377,40.634,17.954,11,25.5,49,1009.5,0,35.6,286,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,44,280,304,302,2023-09-23T06:52:00Z,90.04,31.247,40.714,18.079,11,25.5,48,1009.5,0,35.7,287,5.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,4,278,305,299,2023-09-23T06:06:00Z,90.063,31.187,40.76,18.116,2,27.1,45,1009.2,0,37.9,287,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,55,282,305,304,2023-09-23T06:52:00Z,90.067,31.278,40.68,18.109,10,25.5,48,1009.5,0,35.7,287,5.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,81,279,307,302,2023-09-23T06:45:00Z,90.122,31.232,40.816,18.074,7,25.4,49,1009.5,0,36.2,306,3.2,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,22,280,301,302,2023-09-23T06:53:00Z,90.204,31.454,40.706,18.044,11,25.5,49,1009.5,0,35.6,286,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,63,280,303,300,2023-09-23T07:09:00Z,90.219,31.547,40.624,18.048,14,25.6,47,1009.5,0,34.4,284,3.2,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,63,279,304,302,2023-09-23T06:53:00Z,90.268,31.674,40.552,18.042,11,25.5,49,1009.5,0,35.6,286,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,4,279,305,299,2023-09-23T06:45:00Z,90.296,31.257,40.826,18.213,5,25.4,49,1009.5,0,36.2,306,3.2,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,22,280,302,301,2023-09-23T07:13:00Z,90.303,31.441,40.736,18.126,17,25.5,48,1009.5,0,34,271,3.4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,11,283,306,305,2023-09-23T06:44:00Z,90.334,31.297,40.913,18.124,8,25.4,49,1009.5,0,36.3,283,2.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,22,279,304,302,2023-09-23T06:44:00Z,90.353,31.439,40.809,18.105,8,25.4,49,1009.5,0,36.3,283,2.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,16,281,302,301,2023-09-23T06:24:00Z,90.393,31.528,40.746,18.119,4,25.7,47,1009.2,0,36.9,282,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,11,282,305,305,2023-09-23T07:04:00Z,90.423,31.508,40.724,18.191,14,25.8,47,1009.5,0,34.5,280,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,40,281,303,301,2023-09-23T06:31:00Z,90.425,31.585,40.755,18.085,9,25.5,48,1009.4,0,36.9,261,3.4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,81,279,306,302,2023-09-23T06:07:00Z,90.439,31.343,40.97,18.126,2,27,46,1009.2,0,37.3,315,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,16,282,305,303,2023-09-23T06:42:00Z,90.456,31.572,40.776,18.108,7,25.4,49,1009.5,0,36.3,280,3.5,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,14,277,304,301,2023-09-23T06:52:00Z,90.465,31.238,41.06,18.167,11,25.5,48,1009.5,0,35.7,287,5.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,40,279,302,300,2023-09-23T06:53:00Z,90.508,31.481,40.98,18.047,15,25.5,49,1009.5,0,35.6,286,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,10,283,304,306,2023-09-23T06:53:00Z,90.509,31.424,40.99,18.095,11,25.5,49,1009.5,0,35.6,286,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,23,284,308,308,2023-09-23T06:49:00Z,90.537,31.648,40.711,18.178,11,25.5,49,1009.5,0,36.1,273,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,14,277,301,299,2023-09-23T07:09:00Z,90.56,31.35,41.004,18.206,14,25.6,47,1009.5,0,34.4,284,3.2,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,31,284,307,308,2023-09-23T06:53:00Z,90.586,31.501,40.932,18.153,11,25.5,49,1009.5,0,35.6,286,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,55,281,303,301,2023-09-23T06:24:00Z,90.651,31.671,40.87,18.11,4,25.7,47,1009.2,0,36.9,282,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,11,282,306,306,2023-09-23T06:05:00Z,90.652,31.468,41.065,18.119,2,27.2,45,1009.4,0,38.1,293,2.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,20,280,304,303,2023-09-23T06:52:00Z,90.665,31.626,40.896,18.143,8,25.5,48,1009.5,0,35.7,287,5.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,11,281,304,303,2023-09-23T06:29:00Z,90.693,31.627,41.008,18.058,5,25.5,49,1009.4,0,36.9,279,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,44,280,304,302,2023-09-23T07:04:00Z,90.719,31.697,40.833,18.189,14,25.8,47,1009.5,0,34.5,280,4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,22,280,302,302,2023-09-23T06:30:00Z,90.733,31.602,40.899,18.232,5,25.5,49,1009.4,0,36.9,283,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,63,279,304,300,2023-09-23T06:30:00Z,90.811,31.77,40.879,18.162,5,25.5,49,1009.4,0,36.9,283,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,44,279,302,301,2023-09-23T06:31:00Z,90.811,31.639,40.897,18.275,5,25.5,48,1009.4,0,36.9,261,3.4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,10,282,305,306,2023-09-23T06:29:00Z,90.843,31.651,41.105,18.087,5,25.5,49,1009.4,0,36.9,279,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,23,283,310,308,2023-09-23T06:31:00Z,90.941,31.977,40.834,18.13,5,25.5,48,1009.4,0,36.9,261,3.4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,31,283,307,306,2023-09-23T06:30:00Z,90.96,31.659,40.98,18.321,5,25.5,49,1009.4,0,36.9,283,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,14,276,301,299,2023-09-23T06:31:00Z,90.971,31.742,40.985,18.244,5,25.5,48,1009.4,0,36.9,261,3.4,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,40,279,300,300,2023-09-23T06:24:00Z,90.972,31.801,40.966,18.205,6,25.7,47,1009.2,0,36.9,282,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,20,280,305,302,2023-09-23T06:30:00Z,90.976,31.771,40.947,18.258,5,25.5,49,1009.4,0,36.9,283,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,63,278,305,302,2023-09-23T06:06:00Z,90.982,31.916,40.907,18.159,2,27.1,45,1009.2,0,37.9,287,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,44,281,304,302,2023-09-23T06:06:00Z,91.017,31.766,41.05,18.201,2,27.1,45,1009.2,0,37.9,287,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,77,279,302,300,2023-09-23T06:29:00Z,91.049,31.878,41.001,18.17,4,25.5,49,1009.4,0,36.9,279,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,22,279,302,303,2023-09-23T07:05:00Z,91.113,31.857,41.134,18.122,14,25.8,48,1009.5,0,34.4,288,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,14,273,303,302,2023-09-23T06:06:00Z,91.114,31.587,40.984,18.543,2,27.1,45,1009.2,0,37.9,287,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,55,281,305,301,2023-09-23T06:42:00Z,91.156,31.798,41.222,18.136,7,25.4,49,1009.5,0,36.3,280,3.5,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,63,278,304,300,2023-09-23T06:43:00Z,91.158,31.991,41.035,18.132,8,25.4,49,1009.5,0,36.3,279,4.1,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,31,283,308,307,2023-09-23T06:06:00Z,91.169,31.792,41.168,18.209,2,27.1,45,1009.2,0,37.9,287,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,18,279,301,300,2023-09-23T06:30:00Z,91.181,31.521,41.208,18.452,6,25.5,49,1009.4,0,36.9,283,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,22,279,302,303,2023-09-23T06:07:00Z,91.211,31.977,41.013,18.221,2,27,46,1009.2,0,37.3,315,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,44,279,303,301,2023-09-23T06:43:00Z,91.222,31.939,41.096,18.187,8,25.4,49,1009.5,0,36.3,279,4.1,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,40,279,303,299,2023-09-23T06:44:00Z,91.25,31.947,41.138,18.165,12,25.4,49,1009.5,0,36.3,283,2.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,27,282,306,304,2023-09-23T06:29:00Z,91.299,31.773,41.298,18.228,5,25.5,49,1009.4,0,36.9,279,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,14,276,302,300,2023-09-23T06:45:00Z,91.31,31.815,41.261,18.234,8,25.4,49,1009.5,0,36.2,306,3.2,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,31,283,307,307,2023-09-23T06:44:00Z,91.375,31.959,41.154,18.262,8,25.4,49,1009.5,0,36.3,283,2.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,24,278,301,299,2023-09-23T06:29:00Z,91.379,31.774,41.407,18.198,5,25.5,49,1009.4,0,36.9,279,3.7,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
1220,9169,24,280,301,299,2023-09-23T06:07:00Z,91.398,32.066,41.073,18.259,2,27,46,1009.2,0,37.3,315,4.3,Suzuka,Japan,Suzuka,Qualifying,Qualifying,2023-09-23T06:00:00Z,2023-09-23T07:00:00Z,09:00:00,2023,Suzuka International Racing Course *,Race circuit,Part clockwise and part anti-clockwise (figure eight),18,5.807
