air_temperature,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed,date,session_key,meeting_key
26.1,35,987.2,0,42.8,308,1.2,2023-07-22T14:53:48.796000+00:00,9129,1215
26.2,36,987.2,0,43.1,258,1.3,2023-07-22T14:54:48.811000+00:00,9129,1215
26.2,35,987.2,0,43.1,314,2.5,2023-07-22T14:55:48.826000+00:00,9129,1215
26.2,34,987.2,0,43.2,288,2.5,2023-07-22T14:56:48.826000+00:00,9129,1215
26.3,33,987.2,0,43.1,280,2.7,2023-07-22T14:57:48.825000+00:00,9129,1215
26.2,33,987.2,0,42.9,274,2.4,2023-07-22T14:58:48.824000+00:00,9129,1215
26.2,33,987.2,0,42.9,278,2.7,2023-07-22T14:59:48.824000+00:00,9129,1215
26.2,33,987.2,0,42.9,274,3,2023-07-22T15:00:48.823000+00:00,9129,1215
26.2,34,987.2,0,42.7,285,2,2023-07-22T15:01:48.822000+00:00,9129,1215
26.2,34,987,0,42.4,266,1.2,2023-07-22T15:02:48.837000+00:00,9129,1215
26.3,34,987,0,42.4,263,1.2,2023-07-22T15:03:48.852000+00:00,9129,1215
18,93,961.7,1,21.6,104,0.6,2023-07-28T14:45:13.090000+00:00,9135,1216
18,92,961.7,0,21.7,0,0.3,2023-07-28T14:46:13.089000+00:00,9135,1216
17.9,92,961.7,0,21.7,36,0.5,2023-07-28T14:47:13.104000+00:00,9135,1216
17.8,92,961.7,0,21.8,49,0.5,2023-07-28T14:48:13.103000+00:00,9135,1216
17.9,92,961.9,0,21.9,44,0.6,2023-07-28T14:49:13.118000+00:00,9135,1216
18,92,961.7,0,21.9,0,0.4,2023-07-28T14:50:13.132000+00:00,9135,1216
17.9,92,961.7,0,22,161,0.5,2023-07-28T14:51:13.147000+00:00,9135,1216
18,91,961.7,0,22,171,1.3,2023-07-28T14:52:13.146000+00:00,9135,1216
18,91,961.9,0,21.8,0,0.6,2023-07-28T14:53:13.160000+00:00,9135,1216
18,91,961.7,0,21.7,0,0.3,2023-07-28T14:54:13.159000+00:00,9135,1216
17.9,91,961.7,0,21.7,147,0.4,2023-07-28T14:55:13.158000+00:00,9135,1216
17.9,92,961.7,0,21.8,27,0.8,2023-07-28T14:56:13.173000+00:00,9135,1216
18,91,961.7,0,21.8,43,0.4,2023-07-28T14:57:13.172000+00:00,9135,1216
18,91,961.7,0,21.9,143,0.6,2023-07-28T14:58:13.171000+00:00,9135,1216
18,91,961.7,0,21.9,138,1.2,2023-07-28T14:59:13.185000+00:00,9135,1216
18,91,961.5,0,22,106,1,2023-07-28T15:00:13.184000+00:00,9135,1216
18,92,961.5,0,22,113,0.6,2023-07-28T15:01:13.183000+00:00,9135,1216
18.1,91,961.7,0,22.1,105,0.8,2023-07-28T15:02:13.182000+00:00,9135,1216
18.1,91,961.5,0,22.1,138,0.6,2023-07-28T15:03:13.212000+00:00,9135,1216
18.1,92,961.5,0,22.1,155,0.8,2023-07-28T15:04:13.211000+00:00,9135,1216
18.1,92,961.5,0,22.6,122,0.8,2023-07-28T15:05:13.226000+00:00,9135,1216
18.2,91,961.5,0,23.4,141,1.1,2023-07-28T15:06:13.240000+00:00,9135,1216
18.3,91,961.7,0,23.6,121,0.8,2023-07-28T15:07:13.255000+00:00,9135,1216
18.4,91,961.5,0,23.9,144,0.6,2023-07-28T15:08:13.269000+00:00,9135,1216
18.5,90,961.5,0,24.5,160,1.2,2023-07-28T15:09:13.284000+00:00,9135,1216
18.6,91,961.5,0,24.7,103,0.8,2023-07-28T15:10:13.283000+00:00,9135,1216
18.9,91,961.5,0,24.7,63,0.3,2023-07-28T15:11:13.282000+00:00,9135,1216
19,91,961.5,0,25.3,185,0.3,2023-07-28T15:12:13.296000+00:00,9135,1216
19.1,90,961.5,0,25.9,125,1.1,2023-07-28T15:13:13.311000+00:00,9135,1216
19.1,89,961.5,0,25.9,140,1.2,2023-07-28T15:14:13.326000+00:00,9135,1216
19.2,91,961.5,0,25.9,150,2.2,2023-07-28T15:15:13.309000+00:00,9135,1216
19.3,91,961.5,0,25.4,115,2,2023-07-28T15:16:13.308000+00:00,9135,1216
19.2,90,961.5,0,26.2,135,1.2,2023-07-28T15:17:13.307000+00:00,9135,1216
19.2,91,961.7,0,26.4,117,1.2,2023-07-28T15:18:13.306000+00:00,9135,1216
19.2,92,961.5,0,26.6,125,2.2,2023-07-28T15:19:13.305000+00:00,9135,1216
19.1,88,961.5,0,26.4,168,2,2023-07-28T15:20:13.319000+00:00,9135,1216
19.1,88,961.7,0,26.3,198,1.3,2023-07-28T15:21:13.318000+00:00,9135,1216
19.1,89,961.7,0,25,144,1.2,2023-07-28T15:22:13.317000+00:00,9135,1216
19.2,89,961.7,0,24.8,161,2.9,2023-07-28T15:23:13.332000+00:00,9135,1216
19.2,88,961.7,0,24.6,137,2,2023-07-28T15:24:13.315000+00:00,9135,1216
19.3,89,961.7,0,24.1,132,0.6,2023-07-28T15:25:13.314000+00:00,9135,1216
19.4,89,961.7,0,24.1,157,1.6,2023-07-28T15:26:13.313000+00:00,9135,1216
19.3,88,961.7,0,24.5,95,1.8,2023-07-28T15:27:13.312000+00:00,9135,1216
19.2,88,961.7,0,23.9,50,0.4,2023-07-28T15:28:13.326000+00:00,9135,1216
19.1,89,961.7,0,23.9,132,1,2023-07-28T15:29:13.310000+00:00,9135,1216
19.1,89,961.7,0,23.9,217,1.1,2023-07-28T15:30:13.324000+00:00,9135,1216
19.2,89,961.7,0,23.9,124,1.7,2023-07-28T15:31:13.323000+00:00,9135,1216
19.3,88,961.7,0,23.6,85,1.8,2023-07-28T15:32:13.322000+00:00,9135,1216
19.4,89,961.7,0,23.5,134,1.3,2023-07-28T15:33:13.337000+00:00,9135,1216
19.4,88,961.7,0,23.3,120,1.3,2023-07-28T15:34:13.320000+00:00,9135,1216
19.4,89,961.7,0,23.3,35,0.8,2023-07-28T15:35:13.319000+00:00,9135,1216
19.5,90,961.7,0,23.4,182,0.8,2023-07-28T15:36:13.318000+00:00,9135,1216
19.6,90,961.7,0,24.2,41,0.8,2023-07-28T15:37:13.317000+00:00,9135,1216
19.6,90,961.7,0,24.2,0,0.6,2023-07-28T15:38:13.347000+00:00,9135,1216
19.7,89,961.7,0,24.2,112,0.8,2023-07-28T15:39:13.346000+00:00,9135,1216
19.6,89,961.7,0,24.2,157,1.7,2023-07-28T15:40:13.360000+00:00,9135,1216
19.7,88,961.7,0,24.1,0,1.2,2023-07-28T15:41:13.359000+00:00,9135,1216
19.6,88,961.7,0,24.1,92,0.6,2023-07-28T15:42:13.358000+00:00,9135,1216
19.7,88,961.5,0,23.7,133,1,2023-07-28T15:43:13.373000+00:00,9135,1216
19.9,88,961.5,0,23.6,141,1,2023-07-28T15:44:13.372000+00:00,9135,1216
19.9,88,961.5,0,23.8,225,1,2023-07-28T15:45:13.371000+00:00,9135,1216
19.9,87,961.5,0,23.6,177,0.5,2023-07-28T15:46:13.385000+00:00,9135,1216
19.9,89,961.5,0,23.5,140,1.2,2023-07-28T15:47:13.384000+00:00,9135,1216
20,89,961.5,0,23.5,79,1.3,2023-07-28T15:48:13.399000+00:00,9135,1216
19.9,87,961.5,0,23.8,122,1.3,2023-07-28T15:49:13.413000+00:00,9135,1216
20,88,961.5,0,23.8,82,1.7,2023-07-28T15:50:13.428000+00:00,9135,1216
19.9,88,961.5,0,24.1,97,1,2023-07-28T15:51:13.427000+00:00,9135,1216
20,87,961.5,0,24.1,87,1.6,2023-07-28T15:52:13.442000+00:00,9135,1216
20,87,961.5,0,23.8,16,1.2,2023-07-28T15:53:13.441000+00:00,9135,1216
20,86,961.5,0,23.8,352,1.2,2023-07-28T15:54:13.439000+00:00,9135,1216
20,87,961.5,0,24.2,8,0.8,2023-07-28T15:55:13.438000+00:00,9135,1216
20.1,86,961.5,0,24.2,111,1.1,2023-07-28T15:56:13.437000+00:00,9135,1216
20.1,87,961.5,0,24.1,141,1.5,2023-07-28T15:57:13.452000+00:00,9135,1216
20.1,86,961.5,0,24.1,135,1.6,2023-07-28T15:58:13.451000+00:00,9135,1216
20.1,88,961.5,0,24,48,1.1,2023-07-28T15:59:13.450000+00:00,9135,1216
20.2,87,961.5,0,24,152,0.8,2023-07-28T16:00:13.464000+00:00,9135,1216
20.3,86,961.5,0,24.4,138,1.1,2023-07-28T16:01:13.463000+00:00,9135,1216
20.2,85,961.5,0,24,105,1.5,2023-07-28T16:02:13.478000+00:00,9135,1216
20.2,85,961.5,0,23.9,156,1.2,2023-07-28T16:03:13.461000+00:00,9135,1216
20.1,84,961.5,0,23.4,139,1.1,2023-07-28T16:04:13.460000+00:00,9135,1216
20.1,85,961.5,0,23.8,132,1.5,2023-07-28T16:05:13.475000+00:00,9135,1216
20.2,84,961.5,0,24.2,125,1.5,2023-07-28T16:06:13.505000+00:00,9135,1216
20.2,84,961.5,0,24.3,69,1.2,2023-07-28T16:07:13.504000+00:00,9135,1216
20.2,85,961.5,0,24.3,140,1,2023-07-28T16:08:13.518000+00:00,9135,1216
20.2,85,961.5,0,23.7,115,1.1,2023-07-28T16:09:13.533000+00:00,9135,1216
20.2,85,961.5,0,23.5,164,1.3,2023-07-28T16:10:13.548000+00:00,9135,1216
20.1,85,961.5,0,23.5,120,1.3,2023-07-28T16:11:13.562000+00:00,9135,1216
20.1,85,961.5,0,23.5,158,0.8,2023-07-28T16:12:13.561000+00:00,9135,1216
20.1,85,961.5,0,23.4,140,1.7,2023-07-28T16:13:13.560000+00:00,9135,1216
20.1,85,961.5,0,23.2,215,1.2,2023-07-28T16:14:13.575000+00:00,9135,1216
20,85,961.5,0,22.7,0,0.6,2023-07-28T16:15:13.589000+00:00,9135,1216
20,86,961.5,0,22.6,157,0.6,2023-07-28T16:16:13.604000+00:00,9135,1216
19.9,86,961.5,0,22.7,163,0.6,2023-07-28T16:17:13.603000+00:00,9135,1216
20,86,961.5,0,22.7,128,0.6,2023-07-28T16:18:13.602000+00:00,9135,1216
20,86,961.5,0,22.7,4,1.3,2023-07-28T16:19:13.601000+00:00,9135,1216
15.7,95,962.2,1,18.9,173,1,2023-07-29T09:45:18.323000+00:00,9286,1216
15.6,95,962.2,1,18.7,125,0.6,2023-07-29T09:46:18.322000+00:00,9286,1216
15.7,95,962,1,18.6,144,0.8,2023-07-29T09:47:18.321000+00:00,9286,1216
15.6,95,962,1,18.5,201,1.1,2023-07-29T09:48:18.336000+00:00,9286,1216
15.6,95,962.2,1,18.5,122,0.8,2023-07-29T09:49:18.351000+00:00,9286,1216
15.6,95,962.2,1,18.5,160,0.8,2023-07-29T09:50:18.351000+00:00,9286,1216
15.5,95,962.2,1,18.3,0,0.8,2023-07-29T09:51:18.366000+00:00,9286,1216
15.5,95,962.2,1,18.3,100,0,2023-07-29T09:52:18.381000+00:00,9286,1216
15.4,95,962.2,1,18.3,113,1.3,2023-07-29T09:53:18.380000+00:00,9286,1216
15.4,95,962.2,1,18.5,141,1.3,2023-07-29T09:54:18.395000+00:00,9286,1216
15.4,95,962,1,18.4,120,1.2,2023-07-29T09:55:18.394000+00:00,9286,1216
15.4,95,962.2,1,18.4,134,1.2,2023-07-29T09:56:18.409000+00:00,9286,1216
15.4,95,962.2,1,18.3,144,1.6,2023-07-29T09:57:18.408000+00:00,9286,1216
15.4,95,962.2,1,18.2,146,2,2023-07-29T09:58:18.408000+00:00,9286,1216
15.4,95,962.4,1,18.2,113,1.7,2023-07-29T09:59:18.423000+00:00,9286,1216
15.4,95,962.4,1,18.2,107,2.2,2023-07-29T10:00:18.422000+00:00,9286,1216
15.3,95,962.2,0,18.4,97,1.2,2023-07-29T10:01:18.421000+00:00,9286,1216
15.3,95,962.2,0,18.4,147,1.5,2023-07-29T10:02:18.421000+00:00,9286,1216
15.4,96,962.2,0,18.5,125,1.2,2023-07-29T10:03:18.420000+00:00,9286,1216
15.4,95,962.2,0,18.5,130,1.2,2023-07-29T10:04:18.404000+00:00,9286,1216
15.3,96,962.2,0,18.7,123,1.2,2023-07-29T10:05:18.403000+00:00,9286,1216
15.4,96,962.4,0,18.6,113,1.6,2023-07-29T10:06:18.434000+00:00,9286,1216
15.4,95,962.2,0,18.8,142,1.8,2023-07-29T10:07:18.449000+00:00,9286,1216
15.4,96,962.2,0,18.8,119,1.8,2023-07-29T10:08:18.432000+00:00,9286,1216
15.4,95,962.2,0,18.9,134,1.1,2023-07-29T10:09:18.432000+00:00,9286,1216
15.4,95,962.2,0,19.1,98,1.1,2023-07-29T10:10:18.447000+00:00,9286,1216
15.4,95,962.2,0,19.1,98,1.1,2023-07-29T10:11:18.462000+00:00,9286,1216
15.5,95,962.2,0,19.6,132,0.8,2023-07-29T10:12:18.477000+00:00,9286,1216
15.5,96,962,1,19.8,134,1.2,2023-07-29T10:13:18.460000+00:00,9286,1216
15.6,96,962,1,19.8,130,1.2,2023-07-29T10:14:18.491000+00:00,9286,1216
15.7,96,962.2,1,20.1,156,1.1,2023-07-29T10:15:18.490000+00:00,9286,1216
15.7,96,962,1,20.1,103,1.3,2023-07-29T10:16:18.490000+00:00,9286,1216
15.7,95,962.2,1,20.4,112,1.1,2023-07-29T10:17:18.505000+00:00,9286,1216
15.8,96,962,1,20.9,136,1.2,2023-07-29T10:18:18.520000+00:00,9286,1216
15.9,96,962,0,21.8,136,1.1,2023-07-29T10:19:18.519000+00:00,9286,1216
15.9,95,962,0,22,106,1.6,2023-07-29T10:20:18.518000+00:00,9286,1216
15.8,95,962,0,21.6,143,1.3,2023-07-29T10:21:18.518000+00:00,9286,1216
15.9,95,962,1,21.6,112,1.7,2023-07-29T10:22:18.548000+00:00,9286,1216
15.9,96,962,1,21.6,109,2.2,2023-07-29T10:23:18.516000+00:00,9286,1216
15.9,95,962,1,21.6,109,2,2023-07-29T10:24:18.547000+00:00,9286,1216
15.9,94,962,1,21.7,109,2,2023-07-29T10:25:18.546000+00:00,9286,1216
15.9,95,962,0,21.8,100,1.7,2023-07-29T10:26:18.561000+00:00,9286,1216
16,93,962,0,21.8,121,1.2,2023-07-29T10:27:18.545000+00:00,9286,1216
15.9,95,962,0,21.8,134,0.8,2023-07-29T10:28:18.560000+00:00,9286,1216
15.9,94,962,0,21.7,134,1.7,2023-07-29T10:29:18.575000+00:00,9286,1216
15.9,95,962,1,22.3,118,1.1,2023-07-29T10:30:18.574000+00:00,9286,1216
16,94,962,0,22.9,133,1.7,2023-07-29T10:31:18.558000+00:00,9286,1216
16.1,94,962,0,23,141,2,2023-07-29T10:32:18.588000+00:00,9286,1216
16.1,94,962,0,22.8,138,1.2,2023-07-29T10:33:18.588000+00:00,9286,1216
16.1,94,962,0,22.6,115,1.3,2023-07-29T10:34:18.587000+00:00,9286,1216
16.2,94,962,0,22.6,132,1.6,2023-07-29T10:35:18.602000+00:00,9286,1216
16.3,93,962,0,22.6,141,1.7,2023-07-29T10:36:18.617000+00:00,9286,1216
16.3,94,962,0,22.3,110,1.3,2023-07-29T10:37:18.616000+00:00,9286,1216
16.3,93,962,0,22,141,1.6,2023-07-29T10:38:18.616000+00:00,9286,1216
16.4,93,961.9,0,21.9,125,1.5,2023-07-29T10:39:18.631000+00:00,9286,1216
16.4,93,961.9,0,21.9,115,2.2,2023-07-29T10:40:18.646000+00:00,9286,1216
16.5,94,961.9,0,21.9,132,2.2,2023-07-29T10:41:18.645000+00:00,9286,1216
16.5,93,961.7,0,21.9,139,2.2,2023-07-29T10:42:18.660000+00:00,9286,1216
16.6,94,961.9,0,22.1,129,2.7,2023-07-29T10:43:18.675000+00:00,9286,1216
16.7,92,961.9,0,22.1,129,2.2,2023-07-29T10:44:18.690000+00:00,9286,1216
16.8,92,962,0,22.1,131,1.8,2023-07-29T10:45:18.689000+00:00,9286,1216
16.7,92,961.9,0,23.2,143,1.6,2023-07-29T10:46:18.688000+00:00,9286,1216
16.8,92,961.9,0,23.6,136,1.7,2023-07-29T10:47:18.672000+00:00,9286,1216
16.7,93,961.7,0,23.6,132,2.2,2023-07-29T10:48:18.687000+00:00,9286,1216
16.9,91,961.9,0,24,139,2,2023-07-29T10:49:18.686000+00:00,9286,1216
16.9,94,961.9,0,24.1,131,2.4,2023-07-29T10:50:18.686000+00:00,9286,1216
16.9,90,961.7,0,24.5,152,2.2,2023-07-29T10:51:18.685000+00:00,9286,1216
16.9,91,961.7,0,24.3,131,2.4,2023-07-29T10:52:18.700000+00:00,9286,1216
17,90,961.7,0,24.3,107,1.5,2023-07-29T10:53:18.700000+00:00,9286,1216
17,89,961.7,0,24.3,137,1,2023-07-29T10:54:18.699000+00:00,9286,1216
17.1,89,961.7,0,24.1,110,2.2,2023-07-29T10:55:18.698000+00:00,9286,1216
17,89,961.7,0,24.1,131,2.2,2023-07-29T10:56:18.697000+00:00,9286,1216
17.1,90,961.7,0,25.1,121,1.3,2023-07-29T10:57:18.697000+00:00,9286,1216
17.3,90,961.7,0,25.4,143,2,2023-07-29T10:58:18.696000+00:00,9286,1216
17.4,88,961.7,0,25.7,144,2,2023-07-29T10:59:18.696000+00:00,9286,1216
17.5,87,961.5,0,25.7,138,2.7,2023-07-29T11:00:18.695000+00:00,9286,1216
17.6,88,961.7,0,25.1,139,1.7,2023-07-29T11:01:18.694000+00:00,9286,1216
17.6,86,961.7,0,24.9,145,1.2,2023-07-29T11:02:18.694000+00:00,9286,1216
17.7,88,961.7,0,25.2,109,0.8,2023-07-29T11:03:18.693000+00:00,9286,1216
17.9,87,961.7,0,25.3,134,1.5,2023-07-29T11:04:18.708000+00:00,9286,1216
17.9,87,961.7,0,25.9,143,1.5,2023-07-29T11:05:18.692000+00:00,9286,1216
18,87,961.7,0,26,151,2.4,2023-07-29T11:06:18.691000+00:00,9286,1216
18,87,961.7,0,26,116,2,2023-07-29T11:07:18.706000+00:00,9286,1216
18,86,961.7,0,26.2,141,2.2,2023-07-29T11:08:18.705000+00:00,9286,1216
18,86,961.7,0,26.2,134,1.8,2023-07-29T11:09:18.705000+00:00,9286,1216
18,87,961.7,0,26.2,112,2.2,2023-07-29T11:10:18.688000+00:00,9286,1216
18.1,85,961.7,0,26.6,127,2,2023-07-29T11:11:18.703000+00:00,9286,1216
18.2,85,961.7,0,26.6,158,2,2023-07-29T11:12:18.703000+00:00,9286,1216
18.3,85,961.7,0,26.5,128,1.7,2023-07-29T11:13:18.702000+00:00,9286,1216
18.2,88,961.7,0,26.6,119,1.6,2023-07-29T11:14:18.701000+00:00,9286,1216
18.4,86,961.7,0,26.8,176,2,2023-07-29T11:15:18.701000+00:00,9286,1216
18.4,85,961.7,0,26.9,130,1.5,2023-07-29T11:16:18.700000+00:00,9286,1216
18.4,87,961.7,0,27,135,2,2023-07-29T11:17:18.699000+00:00,9286,1216
18.4,85,961.7,0,27.3,148,1.7,2023-07-29T11:18:18.699000+00:00,9286,1216
18.4,84,961.7,0,26.6,100,2,2023-07-29T11:19:18.714000+00:00,9286,1216
18.5,84,961.7,0,25.9,113,2.7,2023-07-29T11:20:18.713000+00:00,9286,1216
18.3,85,961.7,0,25.7,162,2.2,2023-07-29T11:21:18.712000+00:00,9286,1216
18.4,84,961.7,0,25.5,135,2,2023-07-29T11:22:18.712000+00:00,9286,1216
18.4,86,961.7,0,25.3,144,2,2023-07-29T11:23:18.711000+00:00,9286,1216
18.4,85,961.7,0,25.3,141,2.5,2023-07-29T11:24:18.710000+00:00,9286,1216
18.4,85,961.7,0,25.8,161,2.5,2023-07-29T11:25:18.710000+00:00,9286,1216
18.3,83,961.5,0,24.9,146,1.7,2023-07-29T11:26:18.709000+00:00,9286,1216
18.4,86,961.7,0,24.9,154,1.3,2023-07-29T11:27:18.708000+00:00,9286,1216
16.2,86,1009.4,1,19.9,214,1.6,2023-08-26T12:48:41.175000+00:00,9145,1217
16.4,86,1009.5,1,20.1,202,1.7,2023-08-26T12:49:41.174000+00:00,9145,1217
16.4,87,1009.4,0,20.1,200,1.2,2023-08-26T12:50:41.173000+00:00,9145,1217
16.6,86,1009.5,0,21.7,213,1,2023-08-26T12:51:41.173000+00:00,9145,1217
16.8,88,1009.4,0,22.4,210,1.2,2023-08-26T12:52:41.172000+00:00,9145,1217
16.8,86,1009.4,0,22.6,203,1.1,2023-08-26T12:53:41.156000+00:00,9145,1217
16.9,87,1009.4,0,22.9,198,1.3,2023-08-26T12:54:41.171000+00:00,9145,1217
16.9,86,1009.5,0,22.9,210,1.2,2023-08-26T12:55:41.170000+00:00,9145,1217
17,85,1009.4,0,22.2,206,1.3,2023-08-26T12:56:41.169000+00:00,9145,1217
17.1,82,1009.5,0,21.9,228,1.7,2023-08-26T12:57:41.184000+00:00,9145,1217
17.1,83,1009.4,0,21.9,217,1.2,2023-08-26T12:58:41.183000+00:00,9145,1217
17,81,1009.5,0,21.9,222,1.6,2023-08-26T12:59:41.167000+00:00,9145,1217
17.1,82,1009.5,0,22.1,230,1,2023-08-26T13:00:41.166000+00:00,9145,1217
17.3,82,1009.4,0,22.4,172,1.7,2023-08-26T13:01:41.166000+00:00,9145,1217
17.4,82,1009.4,0,23.3,188,1.6,2023-08-26T13:02:41.181000+00:00,9145,1217
17.5,80,1009.5,0,24,203,1.7,2023-08-26T13:03:41.180000+00:00,9145,1217
17.7,80,1009.4,0,24.4,186,2.2,2023-08-26T13:04:41.179000+00:00,9145,1217
17.8,81,1009.4,0,24.4,201,2.7,2023-08-26T13:05:41.179000+00:00,9145,1217
17.9,80,1009.2,0,24.4,188,3.2,2023-08-26T13:06:41.178000+00:00,9145,1217
18.1,80,1009.4,0,23,198,2.2,2023-08-26T13:07:41.177000+00:00,9145,1217
18.1,80,1009.5,0,22.5,203,3,2023-08-26T13:08:41.177000+00:00,9145,1217
18.1,80,1009.5,0,22.5,199,2.5,2023-08-26T13:09:41.176000+00:00,9145,1217
18.1,77,1009.2,0,22.1,211,3.2,2023-08-26T13:10:41.191000+00:00,9145,1217
18.1,78,1009.5,0,21.8,202,3,2023-08-26T13:11:41.221000+00:00,9145,1217
18.2,76,1009.4,0,21.5,198,3.2,2023-08-26T13:12:41.236000+00:00,9145,1217
18.2,75,1009.5,0,21,196,3.7,2023-08-26T13:13:41.220000+00:00,9145,1217
18.1,77,1009.5,0,20.9,202,3,2023-08-26T13:14:41.251000+00:00,9145,1217
18.1,76,1009.5,0,20.7,193,3.2,2023-08-26T13:15:41.250000+00:00,9145,1217
18.1,75,1009.5,0,20.6,203,2.9,2023-08-26T13:16:41.249000+00:00,9145,1217
18,74,1009.5,1,20.5,187,3.2,2023-08-26T13:17:41.280000+00:00,9145,1217
17.9,76,1009.5,1,20.3,206,3.4,2023-08-26T13:18:41.279000+00:00,9145,1217
17.8,78,1009.5,1,20,189,3.2,2023-08-26T13:19:41.279000+00:00,9145,1217
17.6,80,1009.5,1,19.6,190,2.7,2023-08-26T13:20:41.278000+00:00,9145,1217
17.5,81,1009.5,1,19.2,195,3.5,2023-08-26T13:21:41.277000+00:00,9145,1217
17.2,80,1009.5,1,19.1,194,3,2023-08-26T13:22:41.292000+00:00,9145,1217
17.1,82,1009.5,1,19.1,198,2.5,2023-08-26T13:23:41.291000+00:00,9145,1217
17,82,1009.5,1,18.9,208,2.7,2023-08-26T13:24:41.306000+00:00,9145,1217
16.8,82,1009.5,1,18.8,203,2.5,2023-08-26T13:25:41.321000+00:00,9145,1217
16.7,83,1009.5,1,18.8,172,2.2,2023-08-26T13:26:41.321000+00:00,9145,1217
16.7,83,1009.5,1,19.2,189,1.8,2023-08-26T13:27:41.320000+00:00,9145,1217
16.6,82,1009.5,1,19.2,195,1.6,2023-08-26T13:28:41.319000+00:00,9145,1217
16.6,84,1009.5,0,19.4,183,2.7,2023-08-26T13:29:41.319000+00:00,9145,1217
16.7,85,1009.4,0,19.8,170,3,2023-08-26T13:30:41.349000+00:00,9145,1217
16.9,85,1009.4,0,19.9,186,2.9,2023-08-26T13:31:41.317000+00:00,9145,1217
17.1,85,1009.5,0,21.1,133,2.5,2023-08-26T13:32:41.317000+00:00,9145,1217
17.3,84,1009.4,0,21.9,151,2.4,2023-08-26T13:33:41.331000+00:00,9145,1217
17.5,84,1009.4,0,22.5,157,2,2023-08-26T13:34:41.346000+00:00,9145,1217
17.7,82,1009.5,1,22.9,178,2.2,2023-08-26T13:35:41.361000+00:00,9145,1217
17.8,80,1009.5,0,23.1,137,2,2023-08-26T13:36:41.392000+00:00,9145,1217
17.9,81,1009.4,0,23.1,160,2,2023-08-26T13:37:41.407000+00:00,9145,1217
18,80,1009.4,0,23.3,182,2,2023-08-26T13:38:41.406000+00:00,9145,1217
18,80,1009.4,0,23.4,172,2,2023-08-26T13:39:41.421000+00:00,9145,1217
18.2,79,1009.4,0,23.3,157,2,2023-08-26T13:40:41.436000+00:00,9145,1217
18.3,80,1009.4,0,23.4,176,2,2023-08-26T13:41:41.435000+00:00,9145,1217
18.2,79,1009.4,0,23.4,170,2.2,2023-08-26T13:42:41.435000+00:00,9145,1217
18.2,79,1009.2,0,23.4,192,2,2023-08-26T13:43:41.450000+00:00,9145,1217
18.3,77,1009.2,0,23.4,188,2.5,2023-08-26T13:44:41.449000+00:00,9145,1217
18.3,78,1009.2,0,23.4,183,2.2,2023-08-26T13:45:41.448000+00:00,9145,1217
18.3,78,1009.4,0,23.3,196,1.7,2023-08-26T13:46:41.448000+00:00,9145,1217
18.2,77,1009.2,0,23.4,201,1.8,2023-08-26T13:47:41.447000+00:00,9145,1217
18.2,78,1009.4,0,23.4,164,2,2023-08-26T13:48:41.446000+00:00,9145,1217
18.3,78,1009.4,0,23.5,173,1.7,2023-08-26T13:49:41.461000+00:00,9145,1217
18.4,78,1009.4,0,23.6,158,1.6,2023-08-26T13:50:41.461000+00:00,9145,1217
18.4,77,1009.4,0,23.6,171,1.7,2023-08-26T13:51:41.444000+00:00,9145,1217
18.4,77,1009.4,0,23.9,160,2.2,2023-08-26T13:52:41.459000+00:00,9145,1217
18.5,78,1009.4,0,23.9,183,2.4,2023-08-26T13:53:41.443000+00:00,9145,1217
18.5,75,1009.4,0,23.8,177,2,2023-08-26T13:54:41.473000+00:00,9145,1217
18.4,75,1009.4,0,23.7,184,1.7,2023-08-26T13:55:41.473000+00:00,9145,1217
18.4,73,1009.4,0,23.6,211,1.8,2023-08-26T13:56:41.456000+00:00,9145,1217
18.4,74,1009.4,0,23.6,197,1.7,2023-08-26T13:57:41.456000+00:00,9145,1217
18.4,74,1009.4,0,23.5,210,1.8,2023-08-26T13:58:41.455000+00:00,9145,1217
18.5,73,1009.4,0,23.5,199,2,2023-08-26T13:59:41.454000+00:00,9145,1217
18.6,74,1009.4,0,23.7,196,2.7,2023-08-26T14:00:41.454000+00:00,9145,1217
18.7,73,1009.5,0,23.7,204,2.2,2023-08-26T14:01:41.453000+00:00,9145,1217
18.8,74,1009.4,0,23.6,190,2.5,2023-08-26T14:02:41.452000+00:00,9145,1217
18.8,72,1009.4,0,23.7,202,2.4,2023-08-26T14:03:41.467000+00:00,9145,1217
18.8,73,1009.4,0,23.7,179,2.5,2023-08-26T14:04:41.467000+00:00,9145,1217
18.8,72,1009.4,0,23.7,199,2.7,2023-08-26T14:05:41.466000+00:00,9145,1217
18.8,73,1009.4,0,23.6,173,2.5,2023-08-26T14:06:41.465000+00:00,9145,1217
18.8,72,1009.4,0,23.6,197,2.4,2023-08-26T14:07:41.464000+00:00,9145,1217
18.7,70,1009.4,0,23.8,230,3.2,2023-08-26T14:08:41.464000+00:00,9145,1217
18.7,73,1009.4,0,23.4,222,3.5,2023-08-26T14:09:41.463000+00:00,9145,1217
18.6,74,1009.4,0,22.5,208,2.4,2023-08-26T14:10:41.462000+00:00,9145,1217
18.5,73,1009.4,0,22.5,202,3,2023-08-26T14:11:41.462000+00:00,9145,1217
18.5,73,1009.4,0,22.7,191,2.2,2023-08-26T14:12:41.461000+00:00,9145,1217
